"id","name","default_code","categ_id/id","type","tracking","use_expiration_date","uom_id/id","uom_po_id/id","invoice_policy","lst_price","standard_price"
"init.4540db13-fba1-50a3-9ef0-f52c0aea4e00","SUTURE POLYGLACTIN NO.5/0 45CM 17MM 3/8 C RCN","NM03SUT105","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2500.00","2000.00"
"init.155606b8-cc39-5552-949f-ad664b00a085","SUTURE POLYGLACTIN NO 6/0 45CM 17MM 1/2C RCN","NM03SUT102","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3800.00","3040.00"
"init.290a82ed-2342-54cc-8384-11ecd676ff4c","SUTURE POLYGLYCOLIC ACID NO 4/0 75CM ON 22MM 1/2 CIRCLE RBN","NM03SUT156","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2000.00","1600.00"
"init.bf572cf6-ae0d-5a4c-bdc5-142a45f0f189","SUTURE POLYPROPYLENE 3/0 90CM ½C 26MMRBN DOUBLE ARMED","NM03SUT152","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2300.00","1840.00"
"init.b7718cba-ade8-5e5f-a47e-2bbb0a02046d","SUTURE SILK N0 2 ON 45MM 75CM 1/2 CIRCLE RBN","NM03SUT126","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","145.00","116.00"
"init.83cb4a79-60b1-54a9-8d26-1563290edda6","SYRINGES 2PC- 10ML RUP WITH G 21 NEEDLE X 11/2","NM10SYR002","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","950.00","760.00"
"init.1701a820-8a7a-5c36-88db-2961b42a87c7","SYRINGES 2PC- 20ML WITH G21 NEEDLE X 11/2","NM10SYR003","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1250.00","1000.00"
"init.72aa11a9-e064-5093-94f4-42403f6f7a1f","SYRINGES 2PC- 2ML RUP WITH G23 NEEDLE X 1","NM10SYR004","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","635.00","508.00"
"init.83508fe5-9181-5f2f-ac16-df76d3381a0b","SYRINGES 2PC - 5ML RUP WITH G 21NEEDLE X 11/2","NM10SYR006","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","740.00","592.00"
"init.cf2f9b42-a961-5b4f-9003-3cde5343dbd6","SYRINGES 60ML WITHOUT NEEDLE LONG NOZZLE (CONCENTRIC)","NM10SYR036","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","825.00","660.00"
"init.999700c1-59ad-5a32-a8f3-bf211ce37b25","SYRINGES A D- FIXED DOSE OF 0.05 ML WITH 27 G NEEDLE FOR B.C.G","NM10SYR039","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1550.00","1240.00"
"init.352b2803-4dd4-52ba-aad7-99b3d4925edb","SYRINGES A D- FIXED DOSE OF 0.5 ML WITH 23 G NEEDLE","NM10SYR038","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1450.00","1160.00"
"init.9cf02184-2386-5e09-b097-535f70abbb53","THEATER SUITS (SCRUBS) – EXTRA EXTRA LARGE (XXL)","NU02STA059","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2585.00","2068.00"
"init.986f69e3-3802-5a0e-8b29-69b01b2c7464","THEATRE BOOTS ANTISTATIC SIZE 11. COV","NU02STA055","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1572.00","1257.60"
"init.48647d1a-f9ef-5942-bffe-ef4327ae5354","TOTO/BABY GOWN BABY WRAPPER MATERIAL SIZES: LARGE","NU02STA043","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1750.00","1400.00"
"init.97ea9e62-2ce9-5a76-aee4-533689727aa9","TOURNIQUET","NG05CMD001","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","75.00","60.00"
"init.8cb0081c-ef76-54bb-aa72-af1fbb22e572","TRACHEOSTOMY TUBE - SIZE 4.0 CUFFED","NM05TUB035","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","300.00","240.00"
"init.8cabd1b6-eeb7-559d-832f-d81159920a17","TRACHEOSTOMY TUBE - SIZE 4.5 CUFFED","NM05TUB036","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","280.00","224.00"
"init.2b30e0f1-43d4-593a-b8b6-9705091aef42","TRACHEOSTOMY TUBE - SIZE 5.0 CUFFED","NM05TUB037","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","280.00","224.00"
"init.36f9f2f0-189f-561e-93a9-4a7af86b704f","TRACHEOSTOMY TUBE - SIZE 5.5 CUFFED","NM05TUB038","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","280.00","224.00"
"init.c0d9e1f2-ce2b-5d2a-9a6c-eddaae356901","TRACHEOSTOMY TUBE - SIZE 6.0 UNCUFFED","NM05TUB039","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","301.00","240.80"
"init.6471eeee-e2ed-557c-82b0-e4434559b808","TRACHEOSTOMY TUBE - SIZE 6.5 UNCUFFED","NM05TUB040","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","530.00","424.00"
"init.75c30617-a083-55e6-a2ac-3b2bf2e14788","TRACHEOSTOMY TUBE - SIZE 7.0 CUFFED","NM05TUB041","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","301.00","240.80"
"init.b846ccfe-6aec-5109-9413-6a3ec1b9f4ce","TRACHEOSTOMY TUBE SIZE 8.0 CUFFED","NM05TUB059","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","326.00","260.80"
"init.24be8a80-f48d-5ed1-a48e-d3919644ff1f","TRACTION KIT SKIN CHILD","NM14THE014","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1050.00","840.00"
"init.72713340-f67f-5c0a-9f50-66696707a19f","TRANSPORE 2.5CM X 9.14M (3M)","NG05MSC017","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","120.00","96.00"
"init.c6e009c5-0433-5deb-9e02-c4314bfa80e2","UNDER WATER SEAL DRAINAGE BOTTLE ADULT","NM05TUB052","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1250.00","1000.00"
"init.d99d174f-371a-5cdd-ab2a-8b2d8479b6e9","URINE BAGS GRAD.WITH INLET&OUTLET - 2000MLS","NM01BAG014","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","31.00","24.80"
"init.32d4db9b-a875-54c6-a0b4-133e76f37601","URINE COLLECTOR BAG 100ML","NM01BAG022","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","80.00","64.00"
"init.7b2144b1-35d6-5b21-a480-26bcdea228fa","WATER BASED LUBRICANT(STERILE)-42-50GM","NM13KYJ001","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","67.00","53.60"
"init.17e895a0-b67b-5967-a810-83427a92ba50","WOODEN TONGUE DEPRESSOR 140MMX19MM","NG02SPA006","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","845.00","676.00"
"init.6ad34207-cbcc-5c15-8250-11b9b496bc47","YANKAUER SUCTION TUBE WITH HANDLE","NM03SCA023","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","390.00","312.00"
"init.41a698ca-0ff5-5cd4-9976-f64630409337","ZINC OXIDE STRAPPING - SIZE 10CM X 4.5M BPC","NM01ZNS005","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","165.00","132.00"
"init.9414d757-1d00-54d6-ad92-f8daf261068a","ZINC OXIDE STRAPPING - SIZE 5CM X 4.5M BPC","NM01ZNS002","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","60.00","48.00"
"init.0c015fdb-8f92-5887-b624-4fab63a8fcac","ZINC OXIDE STRAPPING - SIZE 7.5CM X 4.5M BPC","NM01ZNS003","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","90.00","72.00"
"init.dd3b1e34-7930-5304-a808-20990a012794","MALE CONDOMS","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.df2affff-8c7b-520e-b5ad-2a9f0ff49add","METHYLATED SPIRIT/ETHANOL DENATURED(ALCOHOL CONTENT 94-96%)","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.9e8e8fcc-aa8a-59fb-83d2-997851c192a2","HYPODERMIC NEEDLES","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.b93b4166-8317-5e54-ae8f-3f09e2b5a891","ZINC OXIDE 2''X4''","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.1bc56cd5-59d6-5725-93dc-b7451c9db4af","ZINC OXIDE 6''","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.071b7a42-7aeb-5963-8529-bfd4cedf8150","ZINC OXIDE 3''","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.e93c15da-1efd-52c3-bd45-d96efea4143c","ABSORBENT GAUZE BANDAGE  5CMX4.5M","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.072467ee-e086-5ae8-bacb-36dca82627e1","SURE LUBE","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.3f895620-9252-59bf-927b-8d7183428c48","SODIUM HYPOCHLORIDE 5-5.6%W/V","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.0698b948-cce8-5542-aa84-759b96d71d93","CHLORHEXIDINE 5% W/V","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.b4db9a90-8ecc-5ea9-bd73-395513652dcc","CONDOM DISPENSER SIZE(310X135X612)","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.9e678705-f6b8-5dfd-aa5b-18612df0f37b","OXYGENATED MASK PAEDS","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.5d62a78f-65e8-5362-8d07-3cd2954e8355","NASAL OXYGEN CANNULA PAED","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.637bd1fd-45d6-5c79-ac8e-c4c92dc4b39d","NASAL OXYGEN CANNULA ADULT","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.7f48e690-ebaa-5c70-b4cb-9161d8af4687","NASAL OXYGEN CANNULA CHILD","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.3bd39320-3a02-5601-88ab-09e6b97d5b49","ZERO STAT SPACER","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.bc6f0363-ffcc-509e-846f-c7a9c766c82e","GAUZE BANDAGE 6''/15CMX4YD'S","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.dad7818d-93c9-5412-ab54-da25dcd3be99","GAUZE BANDAGE 4''/10CMX4YD'S","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.b4c39ab1-e00b-576d-9766-45f805001355","GAUZE BANDAGE 7.5''CMX4YD'S","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.613f0346-7cf1-56d2-a423-4ecea56e7ca2","ALCOHOL PAD  6.0CM X 3.0CM","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.943834cd-a4c3-5169-b594-9db70a2a7671","FOREHEAD THERMOMETER","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.cc51ba72-4f12-572e-8e80-fed5d1365487","INTERNAL LABEL (1PKTX200PCS)","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.17e12246-554a-5c9c-8593-09c383e28a6e","SURGICAL MASKS","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.7aa79609-2c81-5a10-aa08-9f66a95311c0","MATERNITY PADS","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.31392d2f-68d6-5af3-9f47-494ea39c9a87","INFUSION GIVING SET","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
"init.23d62b40-1c41-517b-a918-a6a3588ba1b5","RED   BIN LINERS","","init.categ_products_materials_orders","product","lot","True","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","0.00","0.00"
