"id","name","categ_id/id","type","uom_id/id","uom_po_id/id","invoice_policy","lst_price","standard_price"
"init.a349c015-3e52-5649-9d3a-d4673f4ec266","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 65MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.2c3f2da5-528c-5236-be31-62556c428f32","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH70MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.9f870bc6-65da-55af-b57b-e4e6b7bc92bc","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 75MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.584aac97-3ead-51a4-b916-51570175560e","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 80MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.c1f30607-ee3a-5c77-b6b5-58433853f880","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 85MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1155.00","924.00"
"init.0207071c-9854-5195-8242-f21eda20e4b5","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 90MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1155.00","924.00"
"init.f3a02523-5745-5d69-81a8-4b6baa9fcef4","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 95MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1155.00","924.00"
"init.450c4e77-ac66-5099-83ec-b15bfff3b470","NIBP HOSE INBUILT CONNECTOR(3M)","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5800.00","4640.00"
"init.cd2f0ff2-6047-5c59-96b5-220398b15f8e","ONE- THIRD TUBULAR PLATE 3.5 WITH COLLAR 5 HOLES LENGTH 64MM ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1270.00","1016.00"
"init.5f17a122-b639-5b11-a2a8-a099c3cfbf1d","ONE- THIRD TUBULAR PLATE 3.5 WITH COLLAR 6 HOLES LENGTH 76MM ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1330.00","1064.00"
"init.5945c29e-c50b-5ea0-9c51-6754d1a44a49","PEDIATRIC SKIN TRACTION KIT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1110.00","888.00"
"init.73541c1a-1b9b-5296-9c21-236001d4f954","PROXIMAL FEMORAL INSTRUMENTS SET","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","220000.00","176000.00"
"init.571fbb58-0b19-52a8-a1c8-0ab38235072b","PROXIMAL FEMORAL NAILS STAINLESS STEELSIZE10MMX25CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","7600.00","6080.00"
"init.f86a1093-057b-52b4-a27b-db71dfa88cf6","PROXIMALFEMORAL NAILS STAINLESS STEELSIZE11MMX25CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","7600.00","6080.00"
"init.feeec0ca-8236-54b8-a38c-c17980b99baa","PROXIMAL LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETR 70+/- 1.4MM STAINLESS STEEL LENGTH 60MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","810.00","648.00"
"init.9c40a57d-c5db-50f1-8515-35c3d99c57d5","PROXIMAL LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER5.9MM STAINLESS STEEL LENGTH 60MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.48b4a0b2-5aa4-533c-9a4f-b38d1564fd1c","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL 110MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2020.00","1616.00"
"init.a53e5848-181a-5b7e-9b9a-b271da996c5e","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 100MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1860.00","1488.00"
"init.e93ab67d-149b-52a8-a9f6-a8ab50b799c9","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH105MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2020.00","1616.00"
"init.5c56b228-80d9-5f62-adce-416be294c341","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 115MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2020.00","1616.00"
"init.3da8cc33-af8f-5f09-a7da-86b6d82d1e2a","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 60MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1635.00","1308.00"
"init.4203861b-8666-5eb1-9fd7-90cf816c80df","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 65MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1635.00","1308.00"
"init.688a8026-bc84-5b82-8c0d-0ed14d6ea71a","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH70MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1635.00","1308.00"
"init.b7d592e6-3c4c-5e5c-9208-e609a3cdba66","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 75MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1635.00","1308.00"
"init.0b9b61bb-0c44-503b-992c-46432ecd74eb","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 80MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1635.00","1308.00"
"init.38b4f020-c7c2-5a4b-9a72-65c322e0b6cd","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 85MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1860.00","1488.00"
"init.8f0692cf-6ca9-5249-8959-117c4a5b7757","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 90MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1860.00","1488.00"
"init.44152251-fb2e-5e6e-b6aa-56e010d6d1ed","PROXIMAL LOCKING SELF TAPPING CANNULATED SCREWS FOR PFN NAIL DIAMETER6.5MM STAINLESS STEEL LENGTH 95MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1860.00","1488.00"
"init.0627f3b5-2079-542f-ab17-d7941485d351","RECONSTRUCTION INSTRUMENT SET","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","152635.00","122108.00"
"init.f6e7bfa0-9bdf-5ce6-bf89-23a05f84ce41","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 10MMX36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8815.00","7052.00"
"init.b1c5ac42-19bc-5a35-bd0c-0cf8ae7e6b46","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 10MMX38CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8815.00","7052.00"
"init.99f2abd8-9954-5c05-a02d-152eedeea466","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 10MMX40CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8400.00","6720.00"
"init.8d637d1f-8ce7-59ab-94fb-cba05f98877d","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 11MMX36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8815.00","7052.00"
"init.4911dff0-807f-5b60-9042-5f88233b00e5","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 11MMX38CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8815.00","7052.00"
"init.fd5fe6ad-e578-5e2a-82c8-cf63260c8968","RECONSTRUCTION NAILS STAINLESS STEEL SIZE 11MMX40CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","8815.00","7052.00"
"init.3bdd74e1-7d4b-57c3-b67b-f36b532cab50","RECONSTRUCTION PLATE 3.5 STRAIGHT ST. STEEL HOLE 12 LENGTH 142MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3100.00","2480.00"
"init.5e6735f5-984d-5f51-90d6-646523531099","RECONSTRUCTION PLATE 3.5 STRAIGHT ST. STEEL HOLE 14 LENGTH 166MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3084.00","2467.20"
"init.cb0c4ec4-452c-5141-9365-1874be16f79e","RECONSTRUCTION PLATES 3.5 STRAIGHT ST. STEEL HOLES 5 LENGTH 58MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2100.00","1680.00"
"init.f1021739-d85b-56f5-9f39-5d1cf6c35763","RECONSTRUCTION PLATES 3.5 STRAIGHT ST. STEEL HOLES 6 LENGTH 70MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2100.00","1680.00"
"init.426af238-2aff-5d9f-8d42-6f62a8401901","RECONSTRUCTION PLATES 3.5 STRAIGHT ST. STEEL HOLES 7 LENGTH 82MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.70f20170-4237-5286-ae6f-dfd8303f8dc5","RECONSTRUCTION PLATES 3.5 STRAIGHT ST. STEEL HOLES 8 LENGTH 94MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.1c96a821-66a0-597c-a06c-d6a194de4fd1","RECONSTRUCTION PLATES 3.5 STRAIGHT ST. STEEL HOLES 9 LENGTH 106MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3000.00","2400.00"
"init.459f9aad-ac7e-55fb-ac85-c4f8a1694594","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 10","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3170.00","2536.00"
"init.671cefb5-4636-53a3-ac8e-04207cd783eb","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 11","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3259.00","2607.20"
"init.f3c6aeb0-9941-5013-beb2-02bbb60be965","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 12","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3250.00","2600.00"
"init.9caf3ab7-063c-52db-9b54-0a66ca14291e","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 13","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3570.00","2856.00"
"init.2336e7d8-fa6d-573b-9011-151e016d5518","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 14","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3570.00","2856.00"
"init.00fcdf18-1e80-5816-8df0-820e44c3f1fc","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 4","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2350.00","1880.00"
"init.18718980-a4a1-5edf-991c-c1492d4a2bcc","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 5","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2350.00","1880.00"
"init.418ce801-40da-5983-a8d2-8c5f542e2857","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 6","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2350.00","1880.00"
"init.2a4b2519-f496-5299-b004-fd4a3e8d0a2d","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 7","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2800.00","2240.00"
"init.bcdbd9de-9672-5d07-a72d-5bcac659507c","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 8","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2800.00","2240.00"
"init.cb8da5c8-b76b-5f72-9910-3f8fd14776f4","RECONSTRUCTIVE PLATES 3.5 CURVED ST. STEEL HOLE 9","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3375.00","2700.00"
"init.616cf79d-8354-5f04-aa3b-e044c1330afc","SCHANZ SCREW DIA 2.0 MM LENGTH 100MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","400.00","320.00"
"init.da6a5777-9657-5fb0-b167-985772ab4127","SCHANZ SCREW DIA 2.5 MM LENGTH 127MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","400.00","320.00"
"init.6fd5a9a4-a87d-5ea3-9c3c-8de6fe963aca","SCHANZ SCREW DIA 3.0 MM LENGTH 150MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","420.00","336.00"
"init.37386c49-d7fe-5ee1-b3e5-6f737ea09aff","SCHANZ SCREW DIA 3.5 MM LENGTH 177MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","470.00","376.00"
"init.9f8e7535-025a-51ac-a63e-314b6f643c3c","SCHANZ SCREW DIA 4.5 MM LENGTH 200MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.ae939d64-8e84-510c-ba8d-fd4af7a67f97","SCHANZ SCREW DIA 5.0MM LENGTH 200MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","550.00","440.00"
"init.de99d5ab-1154-5b92-bddb-c1e4b156b2fd","SKELETAL TRACTION KIT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4235.00","3388.00"
"init.276e87be-00e7-590e-aec6-1584e33d13b0","SKULL TRACTION KIT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5480.00","4384.00"
"init.76af1bb5-8052-512f-8efd-1dcdc0361e67","STANDARD RIGID ADJUSTABLE CERVICAL COLLARS","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","300.00","240.00"
"init.798419de-c8c4-584a-b504-ec6affe3a18b","T- BUTTRESS PLATE 4.5 10 HOLES ST. STEEL RIGHT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3115.00","2492.00"
"init.344ac64f-4144-5280-8b29-54b2f27f3e38","T- BUTTRESS PLATE 4.5 4 HOLES LENGTH 81MM ST. STEEL L EFT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.794f293e-de0b-5836-b89a-37739d468e93","T- BUTTRESS PLATE 4.5 4 HOLES LENGTH 81MM ST. STEEL RIGHT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.e3b96fd6-2508-5c1c-8ae8-4dc5cd24bd23","T- BUTTRESS PLATE 4.5 6 HOLES ST. STEEL LEFT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.93499604-5ef0-51bc-8012-94834ad77824","T- BUTTRESS PLATE 4.5 6 HOLES ST. STEEL RIGHT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2550.00","2040.00"
"init.0e11bbf3-8aa9-5340-90fa-72951105ac9e","T- BUTTRESS PLATE 4.5 8 HOLES ST. STEEL RIGHT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2925.00","2340.00"
"init.091ad80c-cfa8-5b63-bf5a-76ca895c3ad4","T-PLATE 3.5 RIGHT ANGLED 3/3 HOLES LENGTH 50MMST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1370.00","1096.00"
"init.45420f6d-acb5-59ca-aaf4-3e2380754c62","T-PLATE 3.5 RIGHT ANGLED 4/4 HOLES LENGTH 56MMST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1745.00","1396.00"
"init.af03884d-4511-5e33-89aa-ccae23fba481","T-PLATE 3.5 RIGHT ANGLED5/3 HOLES LENGTH 74MMST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1380.00","1104.00"
"init.1100abea-f000-57b0-97db-940d97e66d8a","T- PLATE 4.5 10 HOLES ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2836.00","2268.80"
"init.4a0007ff-8def-58d7-84e9-5c0e9bbaf129","T- PLATE 4.5 12 HOLES ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2950.00","2360.00"
"init.f4b1e175-895b-5bed-93cb-2f8845c3dff1","T- PLATE 4.5 4 HOLES LENGTH 84MM ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2150.00","1720.00"
"init.08c899cf-326f-55ac-a462-8a026c1dd537","T- PLATE 4.5 6 HOLES LENGTH 116MM ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2150.00","1720.00"
"init.e6c6e088-bb10-566f-ac25-ea4c69e68323","T- PLATE 4.5 8 HOLES LENGTH 148MM ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2329.00","1863.20"
"init.f7941407-b123-5bfa-89a2-ec0b80e5d353","TUBE TO TUBE CONNECTORS","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2450.00","1960.00"
"init.36ed0d10-2261-5656-9930-f1474a5d89b0","TUBULAR RODS","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","475.00","380.00"
"init.7739ee2b-09a5-5882-9003-31c323955fa8","VACUUM DRAINS G10","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1050.00","840.00"
"init.899bc303-e95a-5896-972c-a50a6ea10fd6","VACUUM DRAINS G14","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.f024dd83-0eea-55c9-8ee8-c8ebdc5ac50f","VACUUM DRAINS G16","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1120.00","896.00"
"init.dc3d5a5a-71de-5e50-b752-db4f34f36d7a","WASHER13/6.7 MM DIA FOR LARGE CANCELLOUS BONE SCREWS ST. SCREWS","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","137.00","109.60"
"init.fe42effa-5417-51c7-87c8-08587fb7ec44","WASHER 7.0/4.7MM DIA FOR SMALL SCREWS ST. STEEL.","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","181.00","144.80"
