odoo_id,odoo_name,csv_file,odoo_lst_price,odoo_default_code
init.62722bdb-67e5-4397-9148-c6d3e1074cba,HYDRALAZINE 25mg TAB,drugs.csv,1.00,
init.e5953315-54f4-4752-b753-ef4d8a861c64,LIDOCAINE 2% INJ,drugs.csv,1.00,
init.cff587b2-e569-4e94-954d-d82afce74b71,MAGNESIUM SULPHATE 4g/100ml INJ,drugs.csv,1.00,
init.d14bd793-8855-49ce-8b21-9738b3fd513b,NALOXONE 20mg/ml,drugs.csv,1.00,
init.4e7c8b0c-58c3-43ad-89d6-d4aeeb7e2787,NIMODIPINE 60mg TAB,drugs.csv,1.00,
init.1a232162-a595-460d-9ca6-c110e3ee1589,NITROGLYCERIN 1mg/ml INJ,drugs.csv,1.00,
init.73d1f767-72bc-4d08-8e38-959d06fccfd8,PHENYLEPHRINE 10mg/ml INJ,drugs.csv,1.00,
init.ae7735af-49cf-4018-8f27-f20daedf7286,SALBUTAMOL 2.5mg AND IPRATROPIUM BROMIDE 500mcg,drugs.csv,1.00,
init.ae0415c6-c5f0-49c0-b290-534347a9f3bd,SODIUM BICARBONATE 8.4% INJ,drugs.csv,1.00,
init.6c9874f8-d2e2-4187-a055-dd1435dd1dc6,SODIUM NITROPRUSSIDE 25mg/ml,drugs.csv,1.00,
init.cfd7e658-0157-419c-aa11-2417470cd88b,SILDENAFIL 20mg TAB,drugs.csv,1.00,
init.3df3f338-9a68-4bde-b044-776b573ce9ca,"STREPTOKINASE 250,000",drugs.csv,1.00,
init.9c50d70e-8246-402a-8d3c-2ae30a3ce831,"STREPTOKINASE 500,000",drugs.csv,1.00,
init.2137b60e-cf2b-4831-b2ee-1109a5da69d6,"STREPTOKINASE 750,000",drugs.csv,1.00,
init.a7f29f30-1798-4598-b465-5143800c12a0,ATROPINE 1mg/ml,drugs.csv,1.00,
init.d3b18643-1642-451b-9399-128efc5a8df1,LISINOPRIL 15mg TAB,drugs.csv,1.00,
init.3a2b3a40-c357-4554-bf1d-f64dd25d0fa3,FLUCLOXACILLIN 125mg/5ml SYR,drugs.csv,1.00,
init.6a3bb7f7-cfd5-4580-83a0-c1db69620476,ETAMSYLATE 250mg INJ,drugs.csv,1.00,
init.a74c8634-f2d9-47e9-90be-eeedb1e60070,PROMETHAZINE 5mg/5ml SYRUP,drugs.csv,1.00,
init.28009d02-e3b6-4136-9c03-aa3c90ae55a8,TRANEXAMIC ACID 250mg,drugs.csv,1.00,
init.f1b99f5f-faea-460f-b006-8a6cfffe9420,AMINOSIDINE 125mg/5ml SYRUP,drugs.csv,1.00,
init.2d69c849-beb1-4036-a5c0-e8963afd2381,COMPOUNDING SYRUP 30ml,drugs.csv,1.00,
init.a6d20112-a295-4851-aaaf-16e885725ea4,GEMCITABINE 1000mg,drugs.csv,1.00,
init.d6fd9d3b-241e-4405-a2c6-8f2fdc06f835,GEMCITABINE 200mg,drugs.csv,1.00,
init.c27b58ab-eff1-4feb-bebe-69c35d5da301,OLANZAPINE 15mg,drugs.csv,1.00,
init.dabf36cb-dd9a-4542-a8ef-874c1ee5be4a,EMTRICITABINE 200mg AND RIPLIVIRINE 25mg AND TENOFOVIR 245mg(FTC 200mg AND RPV 25mg AND TDF 245mg),drugs.csv,1.00,
init.c1b5ba7f-2a6a-4b17-b36a-135786f8033d,10cc (10ml) SYRINGE,drugs.csv,1.00,
init.2f7a2187-23f3-49ae-8f6b-8ae7ea8ad182,1cc (1ml) SYRINGE with Needle (For Insulin),drugs.csv,1.00,
init.272c20f2-e961-45a0-9eb3-bb4e5336e82b,2cc (2ml) SYRINGE,drugs.csv,1.00,
init.77ac9781-789f-4f1e-b75b-779ae88f449e,5cc (5ml) SYRINGE,drugs.csv,1.00,
init.5de53209-07e3-44af-8ea6-745abb177179,GLOVES medium size,drugs.csv,1.00,
init.cd78d2ed-1e91-4050-a009-6c27f7db3807,COTTON WOOL 100 gm,drugs.csv,1.00,
init.4503446f-da7d-46b1-8d8c-858da149bd47,COTTON WOOL 400gm,drugs.csv,1.00,
init.9631d930-41cc-43ab-bb4f-0723c3b0f82c,COTTON WOOL 50 gm,drugs.csv,1.00,
init.7a52f266-800e-4f8b-843b-05ba9955902d,CREPE BANDAGE 2,drugs.csv,1.00,
init.4263c215-ccbe-4bb3-a046-ca721a39912b,CREPE BANDAGE 4,drugs.csv,1.00,
init.de100c5d-58d6-47e1-9274-2387b277d9af,CREPE BANDAGE 6,drugs.csv,1.00,
init.0794bf0e-abc7-4eee-893d-50b3b0bba3b3,PAPER DISPENSING ENVELOPE 1*1000,drugs.csv,1.00,
init.549dc5ed-c4cf-4873-afe7-5c4a6d81b67d,HbA1c CARTRIDGE (SIEMENS DCA ADVANTAGE),drugs.csv,1.00,
init.295123a2-75d2-4163-b30b-9ad268427f37,HbA1c CARTRIDGE A1C NOW,drugs.csv,1.00,
init.853abcce-de6e-4870-a470-6b8f39c60b35,I-stat CREATININE CARTRIDGE (Abbott),drugs.csv,1.00,
init.d912e862-3c7c-48f5-9dec-a7d617392837,IV CANNULA (BRANULA) G16,drugs.csv,1.00,
init.d77cbd9d-a7f7-470b-8023-267a69c463d9,IV CANNULA (BRANULA) G18,drugs.csv,1.00,
init.5c6ce830-073f-42e1-b3f0-0b32c7517531,IV CANNULA (BRANULA) G20,drugs.csv,1.00,
init.9bc0d2a8-4d1b-43f9-ab33-7a0ddb0f3891,IV CANNULA (BRANULA) G22,drugs.csv,1.00,
init.ed0f26b9-c1e7-483c-b56e-f6367aba23cb,IV CANNULA (BRANULA) G24,drugs.csv,1.00,
init.679a8011-f43e-4996-b2c6-3af1006daaec,MALARIA RAPID DIAGNOSTIC TEST KIT (RDT),drugs.csv,1.00,
init.eecaa09a-0eef-4b51-9ac1-5cc7decb7b71,VDRL TEST KIT,drugs.csv,1.00,
init.879e40ce-8aaa-4c88-bebb-1751462516ec,MULTI TEST URINE STRIP,drugs.csv,1.00,
init.83bf4b6e-9d29-4392-bfd3-7198adee6647,PREGNANCY TEST STRIP,drugs.csv,1.00,
init.f6a2d939-a5fa-461a-a388-b2de680818b0,GLUCOSE TEST STRIP (Abbott Optium),drugs.csv,1.00,
init.02a5c15f-cb58-4830-803a-f4a38cb8df6d,NEEDLE G21,drugs.csv,1.00,
init.1508f23a-8965-4c79-ba0c-b472d16af889,NEEDLE G23,drugs.csv,1.00,
init.3d3410da-5b69-48ef-82b6-8cb63a9f38ba,PLASTER OF PARIS 6,drugs.csv,1.00,
init.77a6818f-26b5-4ccd-95b8-b0a7067c6b9e,STRAPPING ZINC OXIDE 2,drugs.csv,1.00,
init.b2752cab-60c5-4a5d-8236-60d862eb000f,STRAPPING ZINC OXIDE 3,drugs.csv,1.00,
init.7365acf2-11e8-4af4-b5c1-1e8d82955ebd,STRAPPING ZINC OXIDE 4,drugs.csv,1.00,
init.a8cd743c-d297-4205-8fe5-b743e3a014ab,SURGICAL BLADE SIZE 23,drugs.csv,1.00,
init.d778d9b6-4c7b-416b-83d1-b94f9a4b3288,SURGICAL BLADE SIZE 24,drugs.csv,1.00,
init.414ae543-e8fd-43c7-a032-b0dcd5c56cf1,SURGICAL GLOVES 6.5,drugs.csv,1.00,
init.1ff1ad68-16bf-45ee-951f-e632662cc19e,SURGICAL GLOVES 7,drugs.csv,1.00,
init.d5de3cac-35a8-4e96-843c-9ff45e4ac13f,SURGICAL GLOVES 7.5,drugs.csv,1.00,
init.f471cf52-421d-4f0a-a561-709579d4b89e,WATER FOR INJECTION 10ml,drugs.csv,1.00,
init.0fc03ff7-940d-4c23-bc67-16b23398a006,GLICLAZIDE 40mg,drugs.csv,1.00,
init.60df69c1-28a7-443e-83d5-74ebe1cea126,GLICLAZIDE 160mg,drugs.csv,1.00,
init.4d90aed0-115b-477a-bf6a-1c26db970ec3,GLIMEPIRIDE 3mg,drugs.csv,1.00,
init.7ad0013e-58cf-401e-8e4c-f3ddf24febb3,COMPOUNDING SYRUP 50ml,drugs.csv,1.00,
init.20e5e321-adc5-4ca5-912d-32252c797a5e,COMPOUNDING SYRUP 60ml,drugs.csv,1.00,
init.2cc257ca-9fa6-4de7-80f5-25e2f7bee989,COMPOUNDING SYRUP 80ml,drugs.csv,1.00,
init.6765a12a-c83d-4734-a273-f3fb25451482,COMPOUNDING SYRUP 100ml,drugs.csv,1.00,
init.2fc1f68c-9939-44d4-b5f4-e064ed4073ca,NEVIRAPINE 100mg,drugs.csv,1.00,
init.68a0a5dd-1e91-43a2-8dce-c6e84a14de04,DARUNAVIR 600mg,drugs.csv,1.00,
init.38fbba9c-4b26-412d-9659-8dd649514d66,ETRAVIRINE 100mg,drugs.csv,1.00,
init.ff9096b6-d86c-403a-9bda-eab02252dbf3,EFAVIRENZ 250mg,drugs.csv,1.00,
init.55e0461f-b28f-42de-a3c6-328d7f17c44b,EFAVIRENZ 350mg,drugs.csv,1.00,
init.81a41a82-fd72-4da4-8d47-edd5672549ce,EFAVIRENZ 400mg,drugs.csv,1.00,
init.fcaf395d-1cda-43f6-9472-1e89f23fc0b7,ADRENALINE 1mg/ml,drugs.csv,1.00,
init.e0672360-a10b-4eaf-92a2-292a3548d9bf,HYOSCINE BUTYLBROMIDE 20mg/ml,drugs.csv,1.00,
init.0d2dc4d6-696a-4839-86c1-98cb4c379e17,ALTEPLASE 50mg,drugs.csv,1.00,
init.7de8bd84-447a-429c-a575-1fed897ea540,AMPICILLIN AND CLOXACILLIN NEONATAL DROPS 60mg/30mg,drugs.csv,1.00,
init.66dbed8f-abd2-4fce-bc4e-48e86d09a934,ARTESUNATE 60mg,drugs.csv,1.00,
init.6311473c-4b36-48dd-826d-1bf2f51baa5a,BOSENTAN 62.5mg,drugs.csv,1.00,
init.10bcacc9-6a2b-43b4-be1e-3d1b0ec1a62b,ESMOLOL 100mg/10ml,drugs.csv,1.00,
init.e7946d58-de86-41f4-8d0c-f686d7f11445,LABETALOL 100mg,drugs.csv,1.00,
init.ceb8b194-44ef-40bb-983a-4728f941abc6,METOLAZONE 5mg,drugs.csv,1.00,
init.2790f6d2-85af-474c-897a-1401b145a7f3,MILRINONE 10mg/ml,drugs.csv,1.00,
init.22def230-ce59-4aa5-9d4f-5a3ab2163359,MINOXIDIL 2.5mg,drugs.csv,1.00,
init.da222087-75a4-441d-8a87-af0e10f909f6,ONDANSETRON 4mg,drugs.csv,1.00,
init.c54af328-233a-4de2-b543-7e9fa8119219,RIVAROXABAN 15mg,drugs.csv,1.00,
init.a24d3b9d-222f-4ef4-b9f1-7378c1287de0,RIVAROXABAN 20mg,drugs.csv,1.00,
init.eeeb9423-9f39-4438-aa3e-2913d0745763,VASOPRESSIN 20 units/ml,drugs.csv,1.00,
init.ca55ca6f-4abe-41cd-b4be-e03c5641d2da,BETAMETHASONE 15 g,drugs.csv,1.00,
init.28b0619a-e553-423d-830c-bd86e3aa701c,TRETINOIN 20 g,drugs.csv,1.00,
init.d3ef99a9-53d0-4f82-8822-e3413a4a6827,CLOBETASOL OINTMENT 10 g,drugs.csv,1.00,
init.962b30cf-897f-4d51-a66b-dca5fa61e0cc,CLOBETASOL CREAM 10 g,drugs.csv,1.00,
init.eadc6e15-24db-4176-9b96-42dbc1666590,TRIAMCINALONE CREAM 15 g,drugs.csv,1.00,
init.91e5eb1b-4d16-47f1-9c9f-a3e897415f11,SODIUM CHLORIDE 30g/100ml,drugs.csv,1.00,
init.7521df29-3c4d-4b45-9494-400430d4ff59,BOTTLE PLASTIC 120ml AMBER,drugs.csv,1.00,
init.fd4e489d-339f-491b-bf23-39e48b64216e,BOTTLE PLASTIC 120ml REGULAR,drugs.csv,1.00,
init.ac3e107e-a233-4a4e-9acc-6b963f4547e9,BOTTLE PLASTIC 60ml REGULAR,drugs.csv,1.00,
init.e4ef489e-0ff1-4876-aab6-0d198cadb6b1,ABC 120 and 3TC 60,drugs.csv,1.00,
init.98b0baf6-0b73-4429-9264-6233684b0969,DOLUTEGRAVIR 50mg,drugs.csv,1.00,
init.492de98c-86c6-4fd8-af89-325448f12ed9,EFAVIRENZ 300mg,drugs.csv,1.00,
init.384f3d75-96bf-4ca5-afa2-e8e3ff8cf8d2,TELMISARTAN 40mg,drugs.csv,1.00,
init.ef9e84cb-8891-4f97-8984-1dd10c29049a,TELMISARTAN 80mg,drugs.csv,1.00,
init.d04e2c38-16cb-4f40-b31d-48d05a000a91,CANDESARTAN 4mg,drugs.csv,1.00,
init.a7f6206d-a46b-4bd8-ad9d-d062495d4dfa,CANDESARTAN 8mg,drugs.csv,1.00,
init.eb4a06da-be10-4824-b0aa-cd7baac47606,AMOXICILLIN 125mg/5ml(60ml) SUSP,drugs.csv,1.00,
init.013cd715-7471-4270-b251-3d461812bb73,COCO BUTTER 8mg/PHENYLEPRINE CHLODRIDE 5mg,drugs.csv,1.00,
init.5d3d5582-0418-49cb-9cc4-94662162b988,BOTTLE PLASTIC 100ml,drugs.csv,1.00,
init.ec1150ea-2d1e-423f-ba6b-333566a9473f,CALCIUM GLUCONATE 10g/100ml,drugs.csv,1.00,
init.072e2419-cc6d-4830-b4f5-95f4f43e592a,CALCIUM GLUCONATE 20g/100ml,drugs.csv,1.00,
init.324ccf52-a641-4f1b-a36a-562b58482714,CARVEDINOL 50ml,drugs.csv,1.00,
init.d1152e45-6bdd-4488-a042-cc2cb1753750,DIGOXIN 0.25mg INJ,drugs.csv,1.00,
init.1a162965-6d35-471a-a5eb-b3fd8a821ad5,DILTIAZEM 250mcg/ml (25ml),drugs.csv,1.00,
init.2d9db0f7-e0bf-46b0-b5bd-cbb509b454d5,FLUCONAZOLE 125mg/5ml,drugs.csv,1.00,
init.e71d06e4-5b70-40c6-ac45-c05e919579ad,LEVOTHYROXINE SYRUP 50ml,drugs.csv,1.00,
init.9c470f89-792a-46ec-a453-f9c45ed80771,PARACETAMOL 500mg/CHLORZOXAZONE 100mg,drugs.csv,1.00,
init.cab28790-2550-40fa-aadb-58ec964b97fb,NORADRENALINE 8mg/4ml,drugs.csv,1.00,
init.bb6763f8-6b9e-4d38-87db-d64b061bc6e0,ONDANSETRON 5mg,drugs.csv,1.00,
init.a64d3aab-afda-4392-b30e-978466c32e7f,PARACETAMOL 300mg/CHLORZOXAZONE 250mg,drugs.csv,1.00,
init.4a5bb330-358e-4ca3-b8ba-89ffdfb03f37,PROMETHAZINE SYRUP 60ml,drugs.csv,1.00,
init.889bb573-8362-405c-8808-824e0ba9e781,SILDENAFIL SYRUP 50ml,drugs.csv,1.00,
init.18e86e1f-92b8-40cd-8266-0df0ab0a4a50,DOLUTEGRAVIR 50mg AND LAMIVUDINE 300mg AND TENOFOVIR 300mg,drugs.csv,1.00,
init.ea501f4e-cbc5-4942-b9c8-0ac415929f08,TDF 300 AND 3TC 300 AND EFV 400,drugs.csv,1.00,
init.e78843da-fdb6-446d-8e99-873c278b3540,ABC 600 and 3TC 300,drugs.csv,1.00,
init.ddefd319-fb5d-4c0e-a125-ff7bdb6fe44f,LOPINAVIR 40mg AND RITONAVIR 10mg,drugs.csv,1.00,
init.c2c66e99-1345-4fdb-b101-89b2e43d40e5,RALTEGRAVIR 100mg,drugs.csv,1.00,
init.67f62fd8-d43e-4c62-a18a-e8bb5a46fc5c,RALTEGRAVIR 25mg,drugs.csv,1.00,
init.687d2b97-3336-4843-946e-597a31380746,DARUNAVIR 75mg,drugs.csv,1.00,
init.9732900a-4b81-4522-af1c-7d25ae6aad0a,DARUNAVIR 150mg,drugs.csv,1.00,
init.3115e231-1077-4488-a7d5-83167263b9a2,LOPINAVIR 100 mg AND RITONAVIR 25mg,drugs.csv,1.00,
init.644f1d3a-1c22-433a-a437-0fb4110721ce,DOLUTEGRAVIR 10mg,drugs.csv,1.00,
init.aeaed1af-5b0d-401e-a32a-e96cf4072ab5,ISONIAZID 300mg AND RIFAPENTINE 300mg,drugs.csv,1.00,
init.e5e24e6d-e6b0-4c81-8f7b-0e366df29426,RIFAMPICIN 70mg AND ISONIAZID 50mg,drugs.csv,1.00,
init.2a07d1c2-75f3-4cdd-94a1-b4e9bd07b855,HYDROCLOTHIAZIDE 12.5mg,drugs.csv,1.00,
init.7f516314-327f-468c-9492-5cff2236ed03,AMLODIPINE 5mg AND LOSARTAN 50mg,drugs.csv,1.00,
init.d79555e9-62f5-4b9e-859c-a520cb642250,DAPAGLIFLOZIN 10mg,drugs.csv,1.00,
init.8b9b7f9e-8103-425a-9dc3-41c7a1a74057,ROSUVASTATIN 10mg,drugs.csv,1.00,
init.e476d21f-911d-4d2e-8c37-1ce76e48930f,LOSARTAN 50mg/HYDROCHLOROTHIAZIDE 12.5mg,drugs.csv,1.00,
init.27ae259a-d677-44a3-9d06-ecbd396d3a73,METROPOLOL TARTRATE 25mg,drugs.csv,1.00,
init.51669635-73b7-41fe-b215-33eefc9105f3,CABOTEGRAVIR 600mg AND RILPIVIRINE 900mg,drugs.csv,1.00,
init.a55fcb21-8ca5-4369-9807-2ce212e00377,TAF 25mg/3TC 300mg/DTG 50mg,drugs.csv,1.00,
init.8fa45026-3de4-42dc-ad95-689f64c5286b,TENOFOVIR ALAFENAMIDE 25mg,drugs.csv,1.00,
init.41e57216-3b62-49b1-b0b9-9a9b7de3361d,CABOTEGRAVIR 30mg AND RILPIVIRINE 25mg,drugs.csv,1.00,
init.fa31b148-7bd4-42da-acc8-2acb802e1ca3,DARUNAVIR 400MG AND RITONAVIR 50MG,drugs.csv,1.00,
init.ed267d22-f1a0-4bd0-8c28-d466b04d17c0,ABACAVIR 60MG AND LAMIVUDINE 30MG AND DOLUTEGRAVIR 5MG,drugs.csv,1.00,
init.c3552c6e-0719-4553-8f46-ea69421a377c,MELOXICAM 15MG,drugs.csv,1.00,
init.f7f651b5-f597-4a25-9622-6a93ce5f04fa,LENACAPAVIR,drugs.csv,1.00,
init.a50d60bc-b7e0-5f99-9389-a36656514411,AMOXYCILLIN/CLAVULANIC POTASSIUM TABS (875+125MG) 1G,kesses_kemsa_stocks_received_latest.csv,234.00,
init.58e57566-8903-5015-ab8f-e1b4950c32f1,FERROUS SULP/FOLIC ACID TABLETS 200MG/400MG BLISTER PACK,kesses_kemsa_stocks_received_latest.csv,106.00,
init.7fda06be-e743-59bb-9182-dece9e1c4a38,NIFEDIPINE TABLETS S/R,kesses_kemsa_stocks_received_latest.csv,85.00,
init.2debf39f-c89e-50c4-b2fc-11856e10df10,DISPENSING ENVELOPE PLASTIC RESELABLE (1X1000),kesses_kemsa_stocks_received_latest.csv,658.00,
init.410dbd44-84c5-5c78-aa3b-43868a2f6c03,IV CANNULAES - 16G,kesses_kemsa_stocks_received_latest.csv,20.00,
init.5668b8f5-3c40-5204-811f-986e4922fa83,IV CANNULAES - 18G,kesses_kemsa_stocks_received_latest.csv,20.00,
init.f5986cde-40cb-58cc-8693-949347a14352,IV CANNULAES - 20G,kesses_kemsa_stocks_received_latest.csv,20.00,
init.e98b7cce-02ac-54fe-80b6-54d65d808899,IV CANNULAES - 22G,kesses_kemsa_stocks_received_latest.csv,20.00,
init.f5f0b6ac-7b75-5ea0-9e07-d778e12963e8,IV CANNULAES - 24G,kesses_kemsa_stocks_received_latest.csv,20.00,
init.7d30d3ea-cba7-5f82-8a49-32d4d6b5b455,SYRINGES 2 PC - 10ML RUP WITH G21 NEEDLES,kesses_kemsa_stocks_received_latest.csv,950.00,
init.a92a544c-58fb-5318-bd58-eb375b18e86e,SYRINGES 2PC-20ML WITH G21 NEEDLE,kesses_kemsa_stocks_received_latest.csv,1250.00,
init.eb1d6e09-6dbe-5e0d-8fe8-fc7555b72904,SYRINGES A.D- FIXED DOSE OF 0.5 ML WITH 23 G NEEDLE,kesses_kemsa_stocks_received_latest.csv,1450.00,
init.8a0d8483-fe98-5e9c-9295-715668561099,ZINC OXIDE STRAPPING-SIZE 7.5CM X 4.5M,kesses_kemsa_stocks_received_latest.csv,90.00,
init.229e8f00-cee0-5a37-87ca-25484ab21a9d,CATHETERS FOLLEY'S 30ML- SIZE 16 FG Z WAY (SILICONE COATED),kesses_kemsa_stocks_received_latest.csv,53.00,
init.861a58c8-9a4f-5417-a26a-c79e5fc4e7ba,CATHETER'S FOLLEY'S 30ML- SIZE 18 FG Z WAY (SILICONE COATED),kesses_kemsa_stocks_received_latest.csv,53.00,
init.ff015609-4458-501b-b63b-57519787d118,"COTTON WOOL ABSORB WHITE- 400 GMS BP, ROLL",kesses_kemsa_stocks_received_latest.csv,330.00,
init.a3d22333-1784-5421-8086-76c96bd2a1b4,HELICOBACTER PYLORI RAPID KIT(ANTIGEN),kesses_kemsa_stocks_received_latest.csv,2300.00,
init.b873c3a9-2803-5b27-8e8b-94b878d48522,"SUTURE POLYGLACTIN NO. 20, 75CM ON 40MM % C RCN",kesses_kemsa_stocks_received_latest.csv,2300.00,
init.08775919-7aba-559e-893a-36e62556c90d,CO-PACK OF 4 SATCHETS OF LOW OSMOLARITY ORS (500ML FORMULATION)+10 TABLETS OF DISPERSIBLE ZINC SULPHATE TABLETS 20MG,kesses_kemsa_stocks_received_latest.csv,67.00,
init.50fc62d9-dea7-596b-9174-b9f7f0ba613a,INSULIN SYRINGES (100) 1ML WITH NEEDLE 031 X 6MM,kesses_kemsa_stocks_received_latest.csv,2000.00,
init.a618552b-d7d5-5eb6-b188-9c2746b81063,SYRINGES2PC-5ML RUP WITH G 21 NEEDLE X 112,kesses_kemsa_stocks_received_latest.csv,740.00,
init.2581151a-27ff-5837-85ca-d042528e10ac,SYRINGES 2PC-2ML RUP WITH G 23 NEEDLE X 1,kesses_kemsa_stocks_received_latest.csv,635.00,
init.4d609db9-4193-5cd4-873b-30408c427f9a,AUTOCLAVING TAPE. ½ (19MM X 50M),kesses_kemsa_stocks_received_latest.csv,320.00,
init.7e185392-d5d8-542b-ba5a-fe4e8e9d40dc,BANDAGES COTTON WOVEN BP-5CM 4.5,kesses_kemsa_stocks_received_latest.csv,216.00,
init.12591bad-659f-5d81-9006-9c9954ab3beb,MICRO PIPPETTE TIPS (YELLOW120 UL-20UL - 200 UL,kesses_kemsa_stocks_received_latest.csv,730.00,
init.84600d28-7c8d-56db-adcb-3f713b6ddac5,SUTURE NYLON NO 203/8 CIRCLE 45MM 100CM RCN,kesses_kemsa_stocks_received_latest.csv,1300.00,
init.ef4c902c-e715-5a96-bd91-2f2c80c18164,SYRINGES A D. FIXED DOSE OF 005 ML WITH 27 G NEEDLE FOR B.C.G,kesses_kemsa_stocks_received_latest.csv,1550.00,
init.11cb8c54-42b8-520e-b1aa-0eeb9ffbdd08,"URINE BAGS GRAD, WITH INLETSOUTLET 2000ML5",kesses_kemsa_stocks_received_latest.csv,31.00,
init.5786f7f8-2b17-538f-8bef-d831c067b1d9,WATER BASED LUBRICANT(STERILE) 42-500M,kesses_kemsa_stocks_received_latest.csv,67.00,
init.aeb0f212-6268-5858-9ab0-aa7e645f33ce,COTTON GAUZE PLAIN LAWUN ABSORB-910MX91M 1500G BP,kesses_kemsa_stocks_received_latest.csv,1800.00,
init.bc3e4b88-4c5b-5a12-86f0-aa7ac2c84931,PARACETAMOL SUSPENSION 120MG/5ML-60ML 60ML BOTTLE,kesses_kemsa_stocks_received_latest.csv,28.00,
init.9564ed37-bca9-56c2-b504-6b24fe76da1e,METHYLATED SPIRIT/ETHANL DENATURED (ALCOHOL CONTENT 94%-96%),kesses_kemsa_stocks_received_latest.csv,1000.00,
init.31e03bda-8740-5733-8365-357c5dce39fb,MALARIA RAPID DIAGNOSTIC TESTS,kesses_kemsa_stocks_received_latest.csv,733.70,
init.f59d0e85-5bdf-5433-8663-f5c1a863e264,ETONOGESTREL IMPLANT 68MG WITH PRELOADED TROCAR,kesses_kemsa_stocks_received_latest.csv,8.50,
init.850c4ca1-9287-5f09-81b1-572feb103d2c,LEVONORGESTREL 75MG IMPLANT WITH DISPOSABLE TROCAR(S YEARS),kesses_kemsa_stocks_received_latest.csv,1098.00,
init.e0f4790c-4e66-59b9-98a0-42a65d97bdf7,LEVONORGESTREL IMPLANT - 75MG WITH DISP TROCAR (3 YEARS),kesses_kemsa_stocks_received_latest.csv,6.70,
init.d9ced7c2-a71f-51fa-bea2-d1f5cfebdb67,CARBETOCIN INJECTION 100 MICROGRAM 5ML (HEAT STABLE),kesses_kemsa_stocks_received_latest.csv,96.00,
init.f51022a4-3bc9-5267-8961-7bbe81328894,DOXYCYCLINE CAPSULES 100MG,kesses_kemsa_stocks_received_latest.csv,200.00,
init.8b7db1dc-270c-5db9-a240-814254dafcda,GENTAMICIN INJECTION - 40MG/ML 2MLAMP,kesses_kemsa_stocks_received_latest.csv,12.00,
init.cbc6386b-bd61-5220-bd00-5a1b36407e93,FLU CLOXACILLIN 125MG/5ML SUSPENSION 100 ML,kesses_kemsa_stocks_received_latest.csv,73.00,
init.aabe978c-cefc-53e7-85ff-c45b29b01634,SALBUTAMOL+BECLOMETHASONE INHALATION (100+50) MICROGRAMS 200 DOSES,kesses_kemsa_stocks_received_latest.csv,417.00,
init.ee91f692-eb80-50b0-a31c-e073031dadd6,IBUPROFEN TABLETS FIC 200MG BLISTER PACK,kesses_kemsa_stocks_received_latest.csv,78.00,
init.fc063e29-861d-580d-826e-31a7b5d916f7,CEFTRIAXONE INJECTION IM/IV - 10,kesses_kemsa_stocks_received_latest.csv,49.00,
init.47cdde85-b833-5c12-b6ef-6e4ff868421b,PARACETAMOL TABLETS 500MG,kesses_kemsa_stocks_received_latest.csv,97.00,
init.ecd2cd72-3dbb-54e2-816b-eace2181ce19,RABIES VACCINE PURIFIED VEROC RABBIES VACCINE PURIFIED VEROCEL/HUMAN DIPLOID SHOULD WHO PREQUALIFIED,kesses_kemsa_stocks_received_latest.csv,1160.00,
init.f8b276fe-f462-5fa2-b613-b245bf176f3c,AUTOCLAVING TAPE - ¾ ( 19MM X 150M),kesses_non_pharmaceuticals.csv,320.00,
init.d9b21b46-678a-5816-993b-505e16d48b27,OB KIT –BRAIDED COATED POLYGLACTIN/POLYGLYCOLIC 910 NO 1DOUBLE ARM HEAVY ½ CIRCLE ROUND BODY AND 1/2TAPER CUTTING 40MM 180 CM PLUS 3/0 POLIGLECAPRONE 25MM UNDYED 3/8 CIRCLE 45- 70CM CUTTING,kesses_non_pharmaceuticals.csv,650.00,
init.dd3b1e34-7930-5304-a808-20990a012794,MALE CONDOMS,kesses_non_pharmaceuticals.csv,0.00,
init.df2affff-8c7b-520e-b5ad-2a9f0ff49add,METHYLATED SPIRIT/ETHANOL DENATURED(ALCOHOL CONTENT 94-96%),kesses_non_pharmaceuticals.csv,0.00,
init.9e8e8fcc-aa8a-59fb-83d2-997851c192a2,HYPODERMIC NEEDLES,kesses_non_pharmaceuticals.csv,0.00,
init.b93b4166-8317-5e54-ae8f-3f09e2b5a891,ZINC OXIDE 2''X4'',kesses_non_pharmaceuticals.csv,0.00,
init.1bc56cd5-59d6-5725-93dc-b7451c9db4af,ZINC OXIDE 6'',kesses_non_pharmaceuticals.csv,0.00,
init.071b7a42-7aeb-5963-8529-bfd4cedf8150,ZINC OXIDE 3'',kesses_non_pharmaceuticals.csv,0.00,
init.e93c15da-1efd-52c3-bd45-d96efea4143c,ABSORBENT GAUZE BANDAGE  5CMX4.5M,kesses_non_pharmaceuticals.csv,0.00,
init.072467ee-e086-5ae8-bacb-36dca82627e1,SURE LUBE,kesses_non_pharmaceuticals.csv,0.00,
init.3f895620-9252-59bf-927b-8d7183428c48,SODIUM HYPOCHLORIDE 5-5.6%W/V,kesses_non_pharmaceuticals.csv,0.00,
init.0698b948-cce8-5542-aa84-759b96d71d93,CHLORHEXIDINE 5% W/V,kesses_non_pharmaceuticals.csv,0.00,
init.b4db9a90-8ecc-5ea9-bd73-395513652dcc,CONDOM DISPENSER SIZE(310X135X612),kesses_non_pharmaceuticals.csv,0.00,
